date,precip_VAN,precip_TOR,precip_MON,precip_LEO,precip_GUA,precip_MEX,precip_PUE,precip_HUS,precip_DAL,precip_TUL,precip_JUA,precip_PHO,precip_SDO,temp_VAN,temp_TOR,temp_MON,temp_LEO,temp_GUA,temp_MEX,temp_PEU,temp_HUS,temp_DAL,temp_TUL,temp_JUA,temp_PHO,temp_SDO,UD_ind_WTI,UD_ind_lumber,UD_ind_live_cattle,UD_ind_OJ,UD_ind_us_cotton,UD_ind_us_soybean_oil,UD_ind_us_wheat,UD_ind_copper
2019-04-27,-0.4779263750408086,-0.40254350995333854,1.5334946043314925,-0.12953017173414597,-0.25866448500424855,-0.23565661521986353,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.2288915503526992,-0.48554442682134974,-0.27533437827181706,1.144208704714233,0.9594760293841553,0.687413587765517,0.631670241992121,0.11673133479408238,0.22235336699827357,0.4228711538438253,0.701731461141696,0.5751813705453841,-0.3889787526776586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11,1.2066559507148324,-0.25301936735595826,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,-0.23565661521986353,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.4741324971591623,-0.6629337078896864,-0.4403134185183495,-0.9617855062129442,0.5290487898306176,-0.1462294113572357,-0.15145869468237766,-0.6542158092199657,-0.2763500289422896,0.08092757048767159,0.30410616591696293,0.2968260996908019,0.19485410090767905,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2019-10-14,-0.4779263750408086,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.01724111504551951,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.19381291166936224,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.2615903432602275,0.036768456324308404,0.19355342032359096,-0.9617855062129442,0.362431793874409,0.718871814147508,0.6086370379722833,0.539996433468462,-0.18356800179055685,-0.1677586719531673,-0.018964386453132975,-0.029938783486316158,0.40995041538648763,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2018-01-28,1.9517596717221353,-0.40254350995333854,-0.40350799525870384,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.2216211425529273,-0.19005711993267252,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.7193734439656253,-0.781193228601911,-0.7963208211556037,-0.9617855062129442,-2.6089046340113047,-0.4765407883681377,-0.8424548152775239,-0.89608157989104,-1.1461815334897834,-1.214313275558365,-1.6591687292551573,-1.0465406422595729,-0.6962592019330996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18,-0.4779263750408086,-0.40254350995333854,2.169938315625414,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,0.21933566906836202,-0.21604480532474857,-0.26280757846433594,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,1.2425541304860792,1.406607904574242,0.8882020108353065,-0.9617855062129442,0.5012792905045825,0.27845664479963855,0.4013382017937389,1.2655937454816841,0.8370342968785022,1.0135009796408179,0.9253956897056085,0.9745606722063064,1.0245113138973698,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2017-02-07,-0.4779263750408086,2.0729117397144017,1.920895124249532,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,0.6453591614120543,-2.141770935443111,-0.810758108779967,-1.308624156657994,0.8334882473643218,-0.12353444433119845,0.10543639969868963,-0.15145869468237766,0.192314388128793,0.14116909324050717,0.09128949725604002,-0.6402539102417784,-1.1554622699852788,-0.7577152917841877,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2019-10-30,-0.4779263750408086,2.4384151993968874,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,0.3504867362225095,0.5552720421046375,0.273139044751973,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-1.1935059411247873,-0.11105594456597219,0.3238000310445376,0.9629551045934516,0.20969954758121837,0.6087680218105402,0.862002282190503,-0.5181663132174869,-1.6448849294303465,-1.462999517999204,-0.5532733769113678,-1.0949502545821088,-0.17388243819885005,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2018-02-07,-0.15396823547241606,0.8434910116914972,0.8970508930375707,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,0.13738771600748584,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.42508430779786954,-1.6188648336468343,-1.6472653445324552,0.8248571235490464,-2.6089046340113047,0.21554019203565686,-0.15145869468237766,-1.5612124492364934,-2.2247725991286758,-2.0432674170278284,-0.8017891864268263,-0.8044925806468928,-0.8191713816352763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-05-13,-0.4779263750408086,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,2.686555484233884,1.700950556115894,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,1.0136625801333805,0.2338676575113492,0.5235115008166558,-0.9617855062129442,0.6956657857868258,0.23126930522665243,0.1940393656151954,0.5702296548023461,0.7558500231207361,0.94096749226224,0.7638604135205606,0.006368425755585947,-0.4504348425287466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,-0.4779263750408086,-0.40254350995333854,0.136085586055708,-0.12953017173414597,-0.25866448500424855,1.07048364135416,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.9973131836796169,-0.554529147236814,-0.1885033044578526,0.7126525139504671,-2.6089046340113047,-0.1934167509302215,-0.19752510272205434,-2.0902938225794676,-1.5868961624605136,-1.2039513487899964,-1.398227129263926,-1.0465406422595729,-0.6655311570075563,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2019-07-05,-0.41313474712713005,-0.40254350995333854,-0.40350799525870384,-0.12953017173414597,0.4817005162025204,2.066692311622483,-0.18634459762322417,-0.2316374165599942,-0.2923767213764675,0.22328823523393046,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,0.8011204262344458,1.583997185642579,1.5133857422958505,1.0320040951156542,0.5707030388196693,0.5773097954285497,0.3783049977739012,1.008611364143668,0.9994028443940346,1.2103775882398158,1.4472788896880713,1.0471750906901107,0.37922237046094415,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2019-02-07,-0.4779263750408086,-0.23640557373402712,-0.37583652955027247,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.15367436038376603,0.4862773753096639,0.0936761304870199,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-2.1090721425355827,-0.7910481886612629,-0.9439336466393431,0.9111683617017995,0.015313052298975097,0.5143933426645686,0.5625706299326062,-0.27630054254641256,-0.8678354520345855,-1.991457783185987,-1.7585750530613404,-2.147859322597267,-2.1097492685081294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,-0.4779263750408086,0.02941512421687119,0.717186365932767,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,1.3243011127549003,0.460531738876446,0.566927037723638,-0.9617855062129442,0.9039370307320861,0.5458515690465592,0.6777366500317973,0.9330283108089575,0.34992865433190573,0.899519785188767,0.9253956897056085,0.50256695206158,-0.3889787526776586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-14,-0.4779263750408086,-0.3693159227094762,0.357457311723159,-0.12953017173414597,-0.25866448500424855,-0.23565661521986353,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,1.1117589588559655,1.160233903090441,0.8100540444027382,0.8680127426254229,0.23746904690725296,0.29418575799063357,0.4013382017937389,1.1597774708130895,1.2081624054854332,1.1067583205561327,0.7638604135205606,1.2771207492221566,1.2396076283761794,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2019-07-09,-0.3483431192134515,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,1.4025531981102677,3.3942247127416456,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,1.1771565446710226,1.1405239829717368,1.3831391315749038,-0.9617855062129442,-2.6089046340113047,-0.004667392638277604,-0.15145869468237766,1.1597774708130895,1.0805871181518005,1.1067583205561327,1.2236146611241583,0.9019462537225023,0.5021345501631201,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019-07-19,-0.4779263750408086,-0.40254350995333854,-0.26515066671654697,-0.12953017173414597,0.14370779826029983,7.180563485666541,2.1419073677371836,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,0.9482649943183233,1.623417025879987,1.5568012792028327,-0.9617855062129442,0.5429335394936347,0.42001866351859635,0.03280693747632814,1.0993110281453207,1.1849668986974997,1.4279780503755497,1.3851499373092067,1.3497351677059608,0.37922237046094415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-06-16,-0.4779263750408086,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,0.3957183937168778,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,2.3356120704660968,-0.14869112974102194,-0.17501118037484378,1.2098553375785508,1.1306690229123848,1.1400121248958033,-0.9617855062129442,0.3207775448853573,-2.5213255031975312,0.12493975355568063,0.9027950894750734,1.1733691453035333,1.3450826362286032,0.5277703944808754,0.21210927812636396,-0.05097025849667404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-03,-0.4779263750408086,-0.40254350995333854,-0.4450151938213509,-0.12953017173414597,-0.25866448500424855,-0.3463464674718994,-0.3627273222717399,-0.2316374165599942,-0.2923767213764675,-0.3350408313681458,-0.19955958097116622,-0.14869112974102194,-0.17501118037484378,-0.9646143907720884,-0.5348192271181099,-0.29270059303460993,-0.9617855062129442,-2.6089046340113047,-0.09904207178424956,-0.24359151076173058,-1.39492973190013,-1.1461815334897834,-0.8827316189705795,-1.0503049959422845,-0.36880606974406843,-0.6040750671564672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
